Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),AoA (),Multiplier ()
0.75156,3.3662,7.6862,5.4289,7.699,5.6458,-0.068272,-0.068272,0.096552,-2.3562,0.44414,1.55,0.49934,-1.4067,9.7922,0.2822,0,-0.28077,-0.28077,1065.2,75.528,0.084225,2.47E-04,38.441,55.215,-2.2012,0.023039,503511,16.385,0.090278,0.40505,0.52572,0.23649,0.048485,0.12007,1.8041,-3.7972,-3.88E-04,0,0,0,0,-0.17397,7.62,45.604,1.4883,-2.3562,2,14.978,0.99915,0.029151,-0.029151,0,3.3088,1.2979
0.75256,3.3738,7.6916,5.4206,7.7045,5.6389,-0.068587,-0.068587,0.096997,-2.3562,0.4457,1.554,0.49934,-1.4067,9.7922,0.28215,0,-0.28136,-0.28136,1065.2,75.519,0.08424,2.47E-04,38.44,55.217,-2.2017,0.023054,503833,16.376,0.090385,0.40502,0.52567,0.23646,0.048485,0.12007,1.8035,-3.7967,-4.15E-05,0,0,0,0,-0.17448,7.62,45.604,1.488,-2.3562,2,14.978,0.99914,0.02925,-0.02925,0,3.318,1.2979
0.75356,3.3815,7.697,5.4123,7.71,5.6321,-0.068903,-0.068903,0.097443,-2.3562,0.44725,1.5579,0.49934,-1.4067,9.7922,0.2821,0,-0.28195,-0.28195,1065.2,75.51,0.084256,2.47E-04,38.438,55.218,-2.2021,0.023069,504154,16.368,0.090492,0.40498,0.52563,0.23643,0.048485,0.12007,1.803,-3.7951,1.58E-04,0,0,0,0,-0.17499,7.62,45.604,1.4878,-2.3562,2,14.978,0.99914,0.02935,-0.02935,0,3.3273,1.2979
0.75456,3.3892,7.7024,5.404,7.7155,5.6252,-0.06922,-0.06922,0.097891,-2.3562,0.44881,1.5618,0.49934,-1.4067,9.7922,0.28205,0,-0.28254,-0.28254,1065.2,75.501,0.084273,2.47E-04,38.437,55.22,-2.2025,0.023083,504475,16.36,0.090599,0.40495,0.52558,0.2364,0.048485,0.12007,1.8025,-3.7949,-2.42E-04,0,0,0,0,-0.1755,7.62,45.604,1.4875,-2.3562,2,14.978,0.99913,0.02945,-0.02945,0,3.3365,1.2979
0.75556,3.3969,7.7078,5.3958,7.721,5.6183,-0.069537,-0.069537,0.098341,-2.3562,0.45038,1.5657,0.49934,-1.4067,9.7922,0.282,0,-0.28314,-0.28314,1065.2,75.492,0.084289,2.47E-04,38.436,55.222,-2.2029,0.023098,504795,16.351,0.090706,0.40492,0.52553,0.23637,0.048485,0.12007,1.802,-3.7933,4.96E-04,0,0,0,0,-0.17602,7.62,45.604,1.4872,-2.3562,2,14.978,0.99913,0.02955,-0.02955,0,3.3458,1.2979
0.75656,3.4047,7.7132,5.3875,7.7264,5.6115,-0.069857,-0.069856,0.098792,-2.3562,0.45195,1.5697,0.49934,-1.4067,9.7922,0.28196,0,-0.28373,-0.28373,1065.2,75.483,0.084306,2.47E-04,38.434,55.224,-2.2033,0.023113,505114,16.343,0.090813,0.40489,0.52548,0.23633,0.048485,0.12007,1.8015,-3.7931,4.46E-05,0,0,0,0,-0.17653,7.62,45.604,1.4869,-2.3562,2,14.978,0.99912,0.02965,-0.02965,0,3.355,1.2978
0.75756,3.4124,7.7186,5.3792,7.7319,5.6046,-0.070177,-0.070177,0.099245,-2.3562,0.45352,1.5736,0.49934,-1.4067,9.7922,0.28191,0,-0.28432,-0.28432,1065.1,75.474,0.084323,2.47E-04,38.433,55.225,-2.2038,0.023127,505433,16.334,0.09092,0.40486,0.52544,0.2363,0.048485,0.12007,1.801,-3.7916,-2.77E-04,0,0,0,0,-0.17704,7.62,45.604,1.4866,-2.3562,2,14.978,0.99911,0.02975,-0.02975,0,3.3643,1.2978
0.75856,3.4201,7.724,5.3709,7.7374,5.5978,-0.070498,-0.070498,0.099699,-2.3562,0.45509,1.5776,0.49934,-1.4067,9.7922,0.28186,0,-0.28491,-0.28491,1065.1,75.465,0.08434,2.47E-04,38.431,55.227,-2.2042,0.023142,505752,16.326,0.091027,0.40483,0.52539,0.23627,0.048485,0.12007,1.8005,-3.7913,-1.24E-04,0,0,0,0,-0.17756,7.62,45.604,1.4863,-2.3562,2,14.978,0.99911,0.029851,-0.029851,0,3.3737,1.2978
0.75956,3.4278,7.7293,5.3626,7.7428,5.591,-0.07082,-0.07082,0.10015,-2.3562,0.45667,1.5815,0.49934,-1.4067,9.7922,0.28182,0,-0.28551,-0.28551,1065.1,75.456,0.084357,2.47E-04,38.43,55.229,-2.2046,0.023157,506070,16.318,0.091133,0.40479,0.52535,0.23624,0.048485,0.12007,1.8001,-3.7899,-1.31E-04,0,0,0,0,-0.17808,7.62,45.604,1.4861,-2.3562,2,14.978,0.9991,0.029951,-0.029951,0,3.383,1.2978
0.76056,3.4356,7.7347,5.3543,7.7483,5.5841,-0.071144,-0.071144,0.10061,-2.3562,0.45826,1.5855,0.49934,-1.4067,9.7922,0.28178,0,-0.2861,-0.2861,1065.1,75.447,0.084375,2.47E-04,38.429,55.231,-2.205,0.023171,506387,16.309,0.09124,0.40476,0.5253,0.23621,0.048485,0.12007,1.7996,-3.7898,-1.34E-04,0,0,0,0,-0.17859,7.62,45.604,1.4858,-2.3562,2,14.978,0.9991,0.030052,-0.030052,0,3.3924,1.2978
0.76156,3.4433,7.7401,5.346,7.7537,5.5773,-0.071468,-0.071468,0.10107,-2.3562,0.45985,1.5895,0.49934,-1.4067,9.7922,0.28173,0,-0.2867,-0.2867,1065.1,75.438,0.084393,2.47E-04,38.427,55.233,-2.2055,0.023186,506704,16.301,0.091346,0.40473,0.52525,0.23618,0.048485,0.12007,1.7991,-3.7885,-1.30E-04,0,0,0,0,-0.17911,7.62,45.604,1.4855,-2.3562,2,14.978,0.99909,0.030153,-0.030153,0,3.4017,1.2978
0.76256,3.451,7.7454,5.3377,7.7591,5.5705,-0.071794,-0.071794,0.10153,-2.3562,0.46144,1.5934,0.49934,-1.4067,9.7922,0.28169,0,-0.28729,-0.28729,1065.1,75.429,0.084411,2.47E-04,38.426,55.235,-2.2059,0.0232,507020,16.292,0.091452,0.4047,0.52521,0.23615,0.048485,0.12007,1.7987,-3.7879,-3.24E-04,0,0,0,0,-0.17963,7.62,45.604,1.4852,-2.3562,2,14.978,0.99908,0.030255,-0.030255,0,3.4111,1.2978
0.76356,3.4588,7.7507,5.3294,7.7646,5.5637,-0.072121,-0.072121,0.10199,-2.3562,0.46303,1.5974,0.49934,-1.4067,9.7922,0.28165,0,-0.28789,-0.28789,1065.1,75.42,0.08443,2.47E-04,38.425,55.237,-2.2063,0.023215,507336,16.284,0.091558,0.40467,0.52516,0.23611,0.048485,0.12007,1.7982,-3.7871,-2.92E-04,0,0,0,0,-0.18015,7.62,45.604,1.4849,-2.3562,2,14.978,0.99908,0.030356,-0.030356,0,3.4205,1.2978
0.76456,3.4665,7.7561,5.3211,7.77,5.5569,-0.072449,-0.072449,0.10246,-2.3562,0.46463,1.6014,0.49934,-1.4067,9.7922,0.28161,0,-0.28848,-0.28848,1065.1,75.41,0.084448,2.47E-04,38.423,55.239,-2.2068,0.023229,507652,16.276,0.091664,0.40464,0.52512,0.23608,0.048485,0.12007,1.7978,-3.7863,-7.83E-05,0,0,0,0,-0.18067,7.62,45.604,1.4846,-2.3562,2,14.977,0.99907,0.030458,-0.030458,0,3.43,1.2977
0.76556,3.4743,7.7614,5.3128,7.7754,5.5501,-0.072778,-0.072778,0.10292,-2.3562,0.46624,1.6054,0.49934,-1.4067,9.7922,0.28156,0,-0.28908,-0.28908,1065.1,75.401,0.084468,2.47E-04,38.422,55.241,-2.2072,0.023243,507967,16.267,0.09177,0.40461,0.52507,0.23605,0.048485,0.12007,1.7974,-3.7861,2.06E-04,0,0,0,0,-0.1812,7.62,45.604,1.4843,-2.3562,2,14.977,0.99907,0.03056,-0.03056,0,3.4394,1.2977
0.76656,3.4821,7.7667,5.3045,7.7808,5.5433,-0.073108,-0.073108,0.10339,-2.3562,0.46784,1.6093,0.49934,-1.4067,9.7922,0.28152,0,-0.28968,-0.28968,1065.1,75.392,0.084487,2.47E-04,38.421,55.243,-2.2076,0.023258,508281,16.259,0.091876,0.40458,0.52503,0.23602,0.048485,0.12007,1.797,-3.7851,-1.05E-05,0,0,0,0,-0.18172,7.62,45.604,1.484,-2.3562,2,14.977,0.99906,0.030662,-0.030662,0,3.4489,1.2977
0.76756,3.4898,7.772,5.2962,7.7862,5.5365,-0.07344,-0.07344,0.10386,-2.3562,0.46946,1.6133,0.49934,-1.4067,9.7922,0.28149,0,-0.29027,-0.29027,1065.1,75.383,0.084506,2.47E-04,38.42,55.245,-2.208,0.023272,508595,16.251,0.091982,0.40454,0.52498,0.23599,0.048485,0.12007,1.7966,-3.7851,-1.58E-05,0,0,0,0,-0.18225,7.62,45.604,1.4838,-2.3562,2,14.977,0.99905,0.030765,-0.030765,0,3.4584,1.2977
0.76856,3.4976,7.7773,5.2879,7.7916,5.5297,-0.073772,-0.073772,0.10433,-2.3562,0.47107,1.6173,0.49934,-1.4067,9.7922,0.28145,0,-0.29087,-0.29087,1065,75.374,0.084526,2.47E-04,38.419,55.247,-2.2085,0.023287,508908,16.242,0.092087,0.40451,0.52494,0.23596,0.048485,0.12007,1.7961,-3.7838,2.58E-04,0,0,0,0,-0.18277,7.62,45.604,1.4835,-2.3562,2,14.977,0.99905,0.030867,-0.030867,0,3.4679,1.2977
0.76956,3.5054,7.7826,5.2796,7.7969,5.523,-0.074106,-0.074106,0.1048,-2.3562,0.47269,1.6213,0.49934,-1.4067,9.7922,0.28141,0,-0.29147,-0.29147,1065,75.365,0.084546,2.47E-04,38.418,55.249,-2.2089,0.023301,509221,16.234,0.092193,0.40448,0.52489,0.23593,0.048485,0.12007,1.7958,-3.7838,7.97E-05,0,0,0,0,-0.1833,7.62,45.604,1.4832,-2.3562,2,14.977,0.99904,0.03097,-0.03097,0,3.4775,1.2977
0.77056,3.5132,7.7879,5.2713,7.8023,5.5162,-0.074441,-0.074441,0.10527,-2.3562,0.47431,1.6254,0.49934,-1.4067,9.7922,0.28137,0,-0.29207,-0.29207,1065,75.356,0.084567,2.47E-04,38.416,55.252,-2.2093,0.023315,509533,16.225,0.092298,0.40445,0.52485,0.2359,0.048485,0.12007,1.7954,-3.7825,2.32E-04,0,0,0,0,-0.18383,7.62,45.604,1.4829,-2.3562,2,14.977,0.99903,0.031073,-0.031073,0,3.487,1.2977
0.77156,3.521,7.7932,5.263,7.8077,5.5094,-0.074777,-0.074777,0.10575,-2.3562,0.47594,1.6294,0.49934,-1.4067,9.7922,0.28134,0,-0.29267,-0.29267,1065,75.347,0.084587,2.47E-04,38.415,55.254,-2.2098,0.023329,509845,16.217,0.092403,0.40442,0.52481,0.23587,0.048485,0.12007,1.795,-3.7823,-2.78E-04,0,0,0,0,-0.18436,7.62,45.604,1.4826,-2.3562,2,14.977,0.99903,0.031177,-0.031177,0,3.4966,1.2977
0.77256,3.5288,7.7984,5.2547,7.813,5.5027,-0.075114,-0.075114,0.10623,-2.3562,0.47757,1.6334,0.49934,-1.4067,9.7922,0.2813,0,-0.29327,-0.29327,1065,75.338,0.084608,2.47E-04,38.414,55.256,-2.2102,0.023344,510156,16.209,0.092508,0.40439,0.52476,0.23584,0.048485,0.12007,1.7946,-3.7819,9.28E-05,0,0,0,0,-0.18489,7.62,45.604,1.4823,-2.3562,2,14.977,0.99902,0.03128,-0.03128,0,3.5062,1.2977
0.77356,3.5366,7.8037,5.2463,7.8184,5.4959,-0.075452,-0.075452,0.10671,-2.3562,0.47921,1.6374,0.49934,-1.4067,9.7922,0.28126,0,-0.29387,-0.29387,1065,75.329,0.084629,2.47E-04,38.413,55.258,-2.2107,0.023358,510467,16.2,0.092613,0.40436,0.52472,0.23581,0.048485,0.12007,1.7942,-3.7814,-2.28E-04,0,0,0,0,-0.18542,7.62,45.604,1.482,-2.3562,2,14.977,0.99901,0.031384,-0.031384,0,3.5158,1.2976
0.77456,3.5444,7.8089,5.238,7.8237,5.4892,-0.075791,-0.075791,0.10719,-2.3562,0.48085,1.6414,0.49934,-1.4067,9.7922,0.28123,0,-0.29447,-0.29447,1065,75.32,0.084651,2.47E-04,38.412,55.261,-2.2111,0.023372,510777,16.192,0.092718,0.40433,0.52467,0.23577,0.048485,0.12007,1.7939,-3.7804,1.47E-04,0,0,0,0,-0.18596,7.62,45.604,1.4817,-2.3562,2,14.977,0.99901,0.031488,-0.031488,0,3.5254,1.2976
0.77556,3.5522,7.8142,5.2297,7.829,5.4825,-0.076132,-0.076132,0.10767,-2.3562,0.48249,1.6455,0.49934,-1.4067,9.7922,0.2812,0,-0.29507,-0.29507,1065,75.311,0.084672,2.47E-04,38.411,55.263,-2.2115,0.023386,511087,16.183,0.092823,0.4043,0.52463,0.23574,0.048485,0.12007,1.7935,-3.7802,3.17E-04,0,0,0,0,-0.18649,7.62,45.604,1.4814,-2.3562,2,14.977,0.999,0.031592,-0.031592,0,3.5351,1.2976
0.77656,3.56,7.8194,5.2214,7.8344,5.4757,-0.076474,-0.076474,0.10815,-2.3562,0.48414,1.6495,0.49934,-1.4067,9.7922,0.28116,0,-0.29568,-0.29568,1065,75.302,0.084694,2.47E-04,38.41,55.265,-2.212,0.023401,511396,16.175,0.092928,0.40427,0.52459,0.23571,0.048485,0.12007,1.7932,-3.7792,-3.04E-04,0,0,0,0,-0.18702,7.62,45.604,1.4811,-2.3562,2,14.977,0.99899,0.031696,-0.031696,0,3.5448,1.2976
0.77756,3.5678,7.8246,5.2131,7.8397,5.469,-0.076817,-0.076817,0.10864,-2.3562,0.48579,1.6536,0.49934,-1.4067,9.7922,0.28113,0,-0.29628,-0.29628,1065,75.293,0.084716,2.47E-04,38.409,55.268,-2.2124,0.023415,511705,16.167,0.093033,0.40424,0.52454,0.23568,0.048485,0.12007,1.7928,-3.7792,-6.85E-05,0,0,0,0,-0.18756,7.62,45.604,1.4808,-2.3562,2,14.977,0.99899,0.031801,-0.031801,0,3.5545,1.2976
0.77856,3.5756,7.8298,5.2047,7.845,5.4623,-0.077161,-0.077161,0.10912,-2.3562,0.48745,1.6576,0.49934,-1.4067,9.7922,0.2811,0,-0.29688,-0.29688,1065,75.284,0.084739,2.47E-04,38.408,55.27,-2.2129,0.023429,512013,16.158,0.093137,0.40421,0.5245,0.23565,0.048485,0.12007,1.7925,-3.7785,-1.91E-04,0,0,0,0,-0.1881,7.62,45.604,1.4805,-2.3562,2,14.977,0.99898,0.031905,-0.031905,0,3.5642,1.2976
0.77956,3.5835,7.835,5.1964,7.8503,5.4556,-0.077506,-0.077506,0.10961,-2.3562,0.48911,1.6617,0.49934,-1.4067,9.7922,0.28107,0,-0.29749,-0.29749,1064.9,75.275,0.084762,2.47E-04,38.407,55.273,-2.2133,0.023443,512320,16.15,0.093241,0.40418,0.52446,0.23562,0.048485,0.12007,1.7922,-3.7778,9.49E-05,0,0,0,0,-0.18864,7.62,45.604,1.4802,-2.3562,2,14.977,0.99897,0.03201,-0.03201,0,3.5739,1.2976
0.78056,3.5913,7.8402,5.1881,7.8556,5.4489,-0.077852,-0.077852,0.1101,-2.3562,0.49077,1.6657,0.49934,-1.4067,9.7922,0.28104,0,-0.29809,-0.29809,1064.9,75.266,0.084785,2.47E-04,38.406,55.275,-2.2138,0.023457,512627,16.142,0.093346,0.40415,0.52442,0.23559,0.048485,0.12007,1.7919,-3.778,-4.90E-04,0,0,0,0,-0.18918,7.62,45.604,1.4799,-2.3562,2,14.977,0.99897,0.032116,-0.032116,0,3.5837,1.2976
0.78156,3.5991,7.8454,5.1797,7.8608,5.4422,-0.0782,-0.0782,0.11059,-2.3562,0.49244,1.6698,0.49934,-1.4067,9.7922,0.28101,0,-0.29869,-0.29869,1064.9,75.257,0.084808,2.47E-04,38.405,55.278,-2.2142,0.023471,512934,16.133,0.09345,0.40412,0.52437,0.23556,0.048485,0.12007,1.7916,-3.7768,2.68E-04,0,0,0,0,-0.18972,7.62,45.604,1.4796,-2.3562,2,14.977,0.99896,0.032221,-0.032221,0,3.5935,1.2976
0.78256,3.607,7.8506,5.1714,7.8661,5.4355,-0.078549,-0.078549,0.11108,-2.3562,0.49411,1.6739,0.49934,-1.4067,9.7922,0.28098,0,-0.2993,-0.2993,1064.9,75.248,0.084831,2.47E-04,38.404,55.28,-2.2146,0.023485,513240,16.125,0.093554,0.40409,0.52433,0.23553,0.048485,0.12007,1.7913,-3.777,-1.26E-04,0,0,0,0,-0.19026,7.62,45.604,1.4793,-2.3562,2,14.977,0.99895,0.032327,-0.032327,0,3.6033,1.2976
0.78356,3.6149,7.8558,5.163,7.8714,5.4289,-0.078899,-0.078899,0.11158,-2.3562,0.49579,1.6779,0.49934,-1.4067,9.7922,0.28095,0,-0.2999,-0.2999,1064.9,75.238,0.084855,2.47E-04,38.404,55.283,-2.2151,0.023499,513545,16.116,0.093658,0.40406,0.52429,0.2355,0.048485,0.12007,1.791,-3.7765,1.31E-04,0,0,0,0,-0.1908,7.62,45.604,1.479,-2.3562,2,14.977,0.99895,0.032432,-0.032432,0,3.6131,1.2976
0.78456,3.6227,7.8609,5.1547,7.8766,5.4222,-0.07925,-0.07925,0.11208,-2.3562,0.49747,1.682,0.49934,-1.4067,9.7922,0.28093,0,-0.30051,-0.30051,1064.9,75.229,0.084879,2.47E-04,38.403,55.285,-2.2155,0.023513,513850,16.108,0.093762,0.40403,0.52425,0.23547,0.048485,0.12007,1.7907,-3.7762,-4.70E-04,0,0,0,0,-0.19135,7.62,45.604,1.4787,-2.3562,2,14.976,0.99894,0.032538,-0.032538,0,3.6229,1.2975
0.78556,3.6306,7.8661,5.1464,7.8819,5.4155,-0.079602,-0.079602,0.11257,-2.3562,0.49915,1.6861,0.49934,-1.4067,9.7922,0.2809,0,-0.30112,-0.30112,1064.9,75.22,0.084904,2.47E-04,38.402,55.288,-2.216,0.023527,514155,16.1,0.093866,0.404,0.52421,0.23544,0.048485,0.12007,1.7904,-3.7756,4.85E-04,0,0,0,0,-0.19189,7.62,45.604,1.4784,-2.3562,2,14.976,0.99893,0.032645,-0.032645,0,3.6328,1.2975
0.78656,3.6384,7.8712,5.138,7.8871,5.4089,-0.079956,-0.079956,0.11307,-2.3562,0.50084,1.6902,0.49934,-1.4067,9.7922,0.28087,0,-0.30172,-0.30172,1064.9,75.211,0.084928,2.47E-04,38.401,55.291,-2.2164,0.023541,514459,16.091,0.093969,0.40397,0.52416,0.23541,0.048485,0.12007,1.7901,-3.7751,8.16E-05,0,0,0,0,-0.19244,7.62,45.604,1.4781,-2.3562,2,14.976,0.99893,0.032751,-0.032751,0,3.6426,1.2975
0.78756,3.6463,7.8764,5.1297,7.8924,5.4022,-0.080311,-0.080311,0.11358,-2.3562,0.50254,1.6943,0.49934,-1.4067,9.7922,0.28085,0,-0.30233,-0.30233,1064.9,75.202,0.084953,2.47E-04,38.4,55.293,-2.2169,0.023555,514762,16.083,0.094073,0.40394,0.52412,0.23539,0.048485,0.12007,1.7899,-3.7748,3.07E-04,0,0,0,0,-0.19299,7.62,45.604,1.4778,-2.3562,2,14.976,0.99892,0.032858,-0.032858,0,3.6525,1.2975
0.78856,3.6542,7.8815,5.1214,7.8976,5.3957,-0.080667,-0.080667,0.11408,-2.3562,0.50423,1.6984,0.49934,-1.4067,9.7922,0.28082,0,-0.30294,-0.30294,1064.9,75.193,0.084978,2.47E-04,38.4,55.296,-2.2174,0.023569,515065,16.075,0.094176,0.40391,0.52408,0.23536,0.048485,0.12007,1.7896,-3.7743,-7.18E-05,0,0,0,0,-0.19354,7.62,45.604,1.4775,-2.3562,2,14.976,0.99891,0.032965,-0.032965,0,3.6625,1.2975
0.78956,3.6621,7.8866,5.1137,7.9028,5.3897,-0.081024,-0.081024,0.11458,-2.3562,0.50593,1.7025,0.49934,-1.4067,9.7922,0.2808,0,-0.30355,-0.30355,1064.9,75.185,0.084977,2.47E-04,38.399,55.296,-2.2174,0.023582,515368,16.067,0.094279,0.40388,0.52404,0.23533,0.048485,0.12007,1.7894,-3.774,4.73E-04,0,0,0,0,-0.19409,7.62,45.604,1.4772,-2.3562,2,14.976,0.99891,0.033072,-0.033072,0,3.6724,1.2975
0.79056,3.67,7.8917,5.106,7.908,5.3837,-0.081382,-0.081382,0.11509,-2.3562,0.50764,1.7067,0.49934,-1.4067,9.7922,0.28078,0,-0.30416,-0.30416,1064.9,75.177,0.084956,2.47E-04,38.398,55.293,-2.2172,0.023596,515670,16.059,0.094383,0.40385,0.524,0.2353,0.048485,0.12007,1.7891,-3.7721,5.15E-06,0,0,0,0,-0.19464,7.62,45.604,1.4769,-2.3562,2,14.976,0.9989,0.033179,-0.033179,0,3.6824,1.2975
0.79156,3.6779,7.8968,5.0984,7.9132,5.3778,-0.081742,-0.081742,0.1156,-2.3562,0.50935,1.7109,0.49934,-1.4067,9.7922,0.28075,0,-0.30477,-0.30477,1064.8,75.169,0.084934,2.47E-04,38.398,55.29,-2.2169,0.02361,515971,16.052,0.094486,0.40383,0.52396,0.23527,0.048485,0.12007,1.7889,-3.7709,-3.69E-04,0,0,0,0,-0.19519,7.62,45.604,1.4766,-2.3562,2,14.976,0.99889,0.033287,-0.033287,0,3.6924,1.2975
0.79256,3.6858,7.9019,5.0907,7.9184,5.3718,-0.082102,-0.082102,0.11611,-2.3562,0.51106,1.7151,0.49934,-1.4067,9.7922,0.28073,0,-0.30538,-0.30538,1064.8,75.161,0.084913,2.47E-04,38.397,55.288,-2.2167,0.023624,516272,16.044,0.094589,0.4038,0.52392,0.23524,0.048485,0.12007,1.7886,-3.7686,-7.14E-05,0,0,0,0,-0.19574,7.62,45.604,1.4763,-2.3562,2,14.976,0.99888,0.033394,-0.033394,0,3.7024,1.2975
0.79356,3.6937,7.907,5.083,7.9236,5.3659,-0.082464,-0.082464,0.11662,-2.3562,0.51278,1.7193,0.49934,-1.4067,9.7922,0.28071,0,-0.30599,-0.30599,1064.8,75.153,0.084892,2.47E-04,38.396,55.285,-2.2164,0.023638,516572,16.036,0.094692,0.40377,0.52388,0.23521,0.048485,0.12007,1.7884,-3.7674,-2.54E-04,0,0,0,0,-0.1963,7.62,45.604,1.476,-2.3562,2,14.976,0.99888,0.033502,-0.033502,0,3.7124,1.2975
0.79456,3.7016,7.9121,5.0753,7.9288,5.36,-0.082828,-0.082828,0.11714,-2.3562,0.5145,1.7235,0.49934,-1.4067,9.7922,0.28069,0,-0.3066,-0.3066,1064.8,75.145,0.084871,2.47E-04,38.396,55.283,-2.2162,0.023651,516872,16.029,0.094794,0.40374,0.52384,0.23518,0.048485,0.12007,1.7882,-3.7663,5.24E-05,0,0,0,0,-0.19686,7.62,45.604,1.4757,-2.3562,2,14.976,0.99887,0.03361,-0.03361,0,3.7224,1.2975
0.79556,3.7095,7.9172,5.0677,7.934,5.3541,-0.083192,-0.083192,0.11765,-2.3562,0.51623,1.7277,0.49934,-1.4067,9.7922,0.28067,0,-0.30721,-0.30721,1064.8,75.137,0.084851,2.47E-04,38.395,55.28,-2.2159,0.023665,517172,16.021,0.094897,0.40371,0.5238,0.23515,0.048485,0.12007,1.788,-3.7647,-2.05E-04,0,0,0,0,-0.19741,7.62,45.604,1.4754,-2.3562,2,14.976,0.99886,0.033719,-0.033719,0,3.7325,1.2975
0.79656,3.7174,7.9222,5.06,7.9392,5.3482,-0.083558,-0.083558,0.11817,-2.3562,0.51796,1.7319,0.49934,-1.4067,9.7922,0.28065,0,-0.30783,-0.30783,1064.8,75.129,0.08483,2.47E-04,38.394,55.278,-2.2157,0.023679,517471,16.013,0.095,0.40368,0.52376,0.23512,0.048485,0.12007,1.7878,-3.7636,-6.48E-05,0,0,0,0,-0.19797,7.62,45.604,1.4751,-2.3562,2,14.976,0.99886,0.033827,-0.033827,0,3.7426,1.2975
0.79756,3.7253,7.9273,5.0523,7.9443,5.3423,-0.083925,-0.083925,0.11869,-2.3562,0.51969,1.7361,0.49934,-1.4067,9.7922,0.28063,0,-0.30844,-0.30844,1064.8,75.121,0.08481,2.47E-04,38.394,55.275,-2.2154,0.023693,517770,16.006,0.095102,0.40365,0.52372,0.23509,0.048485,0.12007,1.7876,-3.7618,1.29E-04,0,0,0,0,-0.19853,7.62,45.604,1.4748,-2.3562,2,14.976,0.99885,0.033936,-0.033936,0,3.7527,1.2975
0.79856,3.7333,7.9324,5.0446,7.9495,5.3364,-0.084293,-0.084293,0.11921,-2.3562,0.52143,1.7403,0.49934,-1.4067,9.7922,0.28061,0,-0.30905,-0.30905,1064.8,75.113,0.084789,2.47E-04,38.393,55.273,-2.2151,0.023706,518068,15.998,0.095205,0.40362,0.52368,0.23507,0.048485,0.12007,1.7874,-3.7608,-2.83E-04,0,0,0,0,-0.1991,7.62,45.604,1.4745,-2.3562,2,14.976,0.99884,0.034045,-0.034045,0,3.7628,1.2974
0.79956,3.7412,7.9374,5.0369,7.9546,5.3305,-0.084662,-0.084662,0.11973,-2.3562,0.52317,1.7445,0.49934,-1.4067,9.7922,0.2806,0,-0.30967,-0.30967,1064.8,75.105,0.084769,2.47E-04,38.393,55.27,-2.2149,0.02372,518365,15.991,0.095307,0.40359,0.52364,0.23504,0.048485,0.12007,1.7872,-3.7584,-8.64E-06,0,0,0,0,-0.19966,7.62,45.604,1.4742,-2.3562,2,14.976,0.99883,0.034154,-0.034155,0,3.7729,1.2974
0.80056,3.7491,7.9424,5.0292,7.9598,5.3246,-0.085033,-0.085033,0.12025,-2.3562,0.52492,1.7487,0.49934,-1.4067,9.7922,0.28058,0,-0.31028,-0.31028,1064.8,75.097,0.084749,2.47E-04,38.392,55.268,-2.2146,0.023733,518662,15.983,0.095409,0.40357,0.5236,0.23501,0.048485,0.12007,1.7871,-3.7579,-9.29E-05,0,0,0,0,-0.20022,7.62,45.604,1.4738,-2.3562,2,14.976,0.99883,0.034264,-0.034264,0,3.7831,1.2974
0.80156,3.7571,7.9475,5.0215,7.9649,5.3187,-0.085404,-0.085404,0.12078,-2.3562,0.52667,1.753,0.49934,-1.4067,9.7922,0.28056,0,-0.3109,-0.3109,1064.8,75.089,0.08473,2.47E-04,38.392,55.265,-2.2144,0.023747,518959,15.975,0.095511,0.40354,0.52356,0.23498,0.048485,0.12007,1.7869,-3.7563,-3.02E-04,0,0,0,0,-0.20079,7.62,45.604,1.4735,-2.3562,2,14.976,0.99882,0.034374,-0.034374,0,3.7933,1.2974
